numbers,valid,location
(260) 521-3014,True,Indiana
(328) 255-6961,False,n/a
(208) 431-5313,True,Idaho
(682) 452-1516,True,Texas
(252) 612-6218,True,North Carolina
(605) 931-4873,True,South Dakota
(986) 357-7335,True,Idaho
(619) 861-7003,True,California
(590) 860-3144,False,n/a
(675) 987-7983,False,n/a
(209) 446-3251,True,California
(235) 562-1942,False,n/a
(672) 570-9356,False,n/a
(749) 854-4149,False,n/a
(351) 864-9141,True,Massachusetts
(271) 668-7106,False,n/a
(806) 385-7048,True,"Littlefield, TX"
(562) 778-7685,True,California
(433) 445-0229,False,n/a
(204) 901-5852,True,Manitoba
(546) 540-3379,False,n/a
(823) 235-6388,False,n/a
(408) 254-0691,True,"San Jose, CA"
(965) 495-0199,False,n/a
(664) 493-8682,True,Montserrat
(709) 885-1729,True,Newfoundland and Labrador
(456) 204-6812,False,n/a
(546) 787-0823,False,n/a
(964) 220-2080,False,n/a
(737) 807-1766,True,Texas
(612) 419-4365,True,Minnesota
(741) 903-3773,False,n/a
(552) 257-7758,False,n/a
(477) 650-7167,False,n/a
(599) 584-7193,False,n/a
(864) 463-5644,True,"Cowpens, SC"
(765) 730-6648,True,Indiana
(945) 956-2539,False,n/a
(652) 246-5141,False,n/a
(983) 497-5125,False,n/a
(423) 947-5008,True,Tennessee
(563) 257-4742,True,Iowa
(390) 886-7087,False,n/a
(709) 464-4720,True,Newfoundland and Labrador
(880) 389-2823,False,n/a
(864) 290-2844,True,South Carolina
(886) 214-6964,False,n/a
(744) 523-3089,False,n/a
(717) 259-2672,True,"East Berlin, PA"
(819) 977-6306,True,Quebec
(463) 273-9932,True,Indiana
(889) 224-7331,False,n/a
(898) 212-9255,False,n/a
(550) 490-3456,False,n/a
(395) 631-4731,False,n/a
(420) 911-9276,False,n/a
(375) 361-0631,False,n/a
(570) 684-2512,True,Pennsylvania
(822) 731-1490,False,n/a
(292) 865-3111,False,n/a
(264) 663-2687,False,n/a
(312) 649-3605,True,"Chicago, IL"
(526) 987-3215,False,n/a
(862) 958-6731,True,New Jersey
(781) 209-5893,True,"Waltham, MA"
(492) 700-9144,False,n/a
(677) 383-0605,False,n/a
(929) 706-0768,True,New York
(376) 606-9003,False,n/a
(672) 412-3485,False,n/a
(834) 250-7881,False,n/a
(384) 873-6312,False,n/a
(814) 952-1232,True,Pennsylvania
(258) 633-1197,False,n/a
(482) 266-1965,False,n/a
(455) 922-5511,False,n/a
(644) 866-9309,False,n/a
(287) 517-9065,False,n/a
(564) 815-3300,True,Washington State
(842) 746-7522,False,n/a
(270) 278-6916,True,Kentucky
(886) 599-2957,False,n/a
(420) 555-7477,False,n/a
(879) 396-6083,False,n/a
(933) 816-9845,False,n/a
(674) 274-5577,False,n/a
(362) 630-4946,False,n/a
(360) 698-8244,True,"Silverdale, WA"
(534) 673-1639,True,Wisconsin
(373) 975-8118,False,n/a
(704) 497-9921,True,North Carolina
(240) 668-0672,True,Maryland
(925) 776-6305,True,"Antioch, CA"
(756) 708-9246,False,n/a
(339) 434-8302,True,Massachusetts
(226) 633-7096,True,Ontario
(334) 589-6348,True,Alabama
(481) 715-4081,False,n/a
(782) 964-6839,True,Nova Scotia/Prince Edward Island
(213) 932-2126,True,"Los Angeles, CA"
(602) 376-8418,True,Arizona
(665) 685-2659,False,n/a
(470) 656-8837,True,Georgia
(408) 796-2982,True,California
(976) 498-3495,False,n/a
(507) 425-4957,True,Minnesota
(226) 248-7394,True,Ontario
(958) 799-0117,False,n/a
(890) 767-0410,False,n/a
(247) 346-4341,False,n/a
(855) 804-9834,True,n/a
(752) 951-6787,False,n/a
(968) 221-4379,False,n/a
(732) 822-2413,True,New Jersey
(618) 446-5609,True,Illinois
(788) 792-0019,False,n/a
(844) 275-1439,True,n/a
(722) 812-6624,False,n/a
(556) 298-4388,False,n/a
(947) 377-8499,True,Michigan
(993) 667-6092,False,n/a
(816) 553-7538,True,Missouri
(589) 791-9573,False,n/a
(919) 329-6319,True,North Carolina
(456) 721-0590,False,n/a
(988) 582-6559,False,n/a
(996) 672-6444,False,n/a
(447) 306-4560,False,n/a
(335) 236-3219,False,n/a
(544) 667-3669,True,n/a
(547) 713-5814,False,n/a
(652) 642-9622,False,n/a
(556) 266-9124,False,n/a
(868) 339-3595,True,Trinidad & Tobago
(900) 926-1196,True,n/a
(932) 709-6347,False,n/a
(598) 637-9877,False,n/a
(301) 991-8578,True,Maryland
(210) 593-6009,True,"San Antonio, TX"
(935) 928-3773,False,n/a
(860) 283-2726,True,"Thomaston, CT"
(973) 250-1975,True,New Jersey
(604) 565-7522,True,British Columbia
(222) 306-9252,False,n/a
(354) 981-4853,False,n/a
(356) 516-8105,False,n/a
(761) 818-3146,False,n/a
(310) 736-9191,True,California
(249) 655-3960,True,Ontario
(553) 833-6879,False,n/a
(364) 291-8784,True,Kentucky
(737) 231-4317,True,Texas
(760) 358-4341,True,California
(776) 858-3425,False,n/a
(777) 450-7990,False,n/a
(773) 990-2783,True,"Chicago, IL"
(395) 439-0676,False,n/a
(408) 556-8190,True,California
(903) 354-7094,True,Texas
(578) 776-7058,False,n/a
(470) 866-7622,True,Georgia
(760) 254-8307,True,California
(803) 251-1765,True,"Columbia, SC"
(444) 427-6064,False,n/a
(736) 334-2119,False,n/a
(629) 451-8989,True,Tennessee
(383) 969-2633,False,n/a
(509) 490-1967,True,Washington State
(679) 413-8288,False,n/a
(886) 590-4485,False,n/a
(455) 316-7418,False,n/a
(511) 290-8968,False,n/a
(658) 802-7615,True,Jamaica
(549) 779-3082,False,n/a
(577) 344-3773,True,n/a
(661) 262-1893,True,California
(614) 387-8302,True,Ohio
(929) 274-7600,True,New York
(378) 954-9588,False,n/a
(261) 287-8033,False,n/a
(711) 519-9423,False,n/a
(311) 601-9849,False,n/a
(950) 532-3010,False,n/a
(826) 726-1568,False,n/a
(971) 750-1333,True,Oregon
(981) 617-1616,False,n/a
(312) 785-7787,True,"Chicago, IL"
(862) 661-6799,True,New Jersey
(823) 622-4986,False,n/a
(687) 622-2440,False,n/a
(663) 212-1690,False,n/a
(648) 218-9379,False,n/a
(455) 374-0207,False,n/a
(548) 688-4588,True,Ontario
(776) 558-3486,False,n/a
(673) 275-8845,False,n/a
(925) 223-6057,True,California
(752) 584-1052,False,n/a
(846) 720-6293,False,n/a
(974) 967-8003,False,n/a
(270) 350-5947,True,Kentucky
(559) 266-7015,True,"Fresno, CA"
(847) 922-0502,True,Illinois
(778) 258-1713,True,British Columbia
(461) 303-2721,False,n/a
(626) 411-2118,True,California
(296) 861-5875,False,n/a
(793) 414-3805,False,n/a
(725) 595-2074,True,Nevada
(901) 339-4621,True,Tennessee
(709) 620-6088,True,Newfoundland and Labrador
(651) 986-9620,True,Minnesota
(575) 877-3820,True,New Mexico
(359) 778-7988,False,n/a
(318) 615-9432,True,Louisiana
(722) 762-8676,False,n/a
(504) 780-9260,True,"Metairie, LA"
(215) 813-7720,True,Pennsylvania
(705) 478-4578,True,Ontario
(439) 413-1154,False,n/a
(582) 336-3207,False,n/a
(573) 289-2495,True,Missouri
(287) 443-0433,False,n/a
(747) 495-2021,True,California
(215) 299-9638,True,Pennsylvania
(571) 666-0695,True,Virginia
(522) 296-1701,True,n/a
(717) 889-2724,True,Pennsylvania
(861) 946-3969,False,n/a
(317) 638-1266,True,"Indianapolis, IN"
(264) 526-4300,False,n/a
(870) 902-7925,True,Arkansas
(824) 563-1769,False,n/a
(512) 759-5306,True,"Hutto, TX"
(556) 504-4155,False,n/a
(941) 360-1116,True,"Sarasota, FL"
(611) 476-4086,False,n/a
(873) 269-2144,True,Quebec
(413) 280-6842,True,Massachusetts
(726) 666-1450,True,"San Antonio, TX"
(887) 520-5463,False,n/a
(487) 962-5092,False,n/a
(499) 415-0089,False,n/a
(262) 209-9778,True,Wisconsin
(400) 330-4571,False,n/a
(899) 357-0553,False,n/a
(840) 275-6159,False,n/a
(291) 617-4063,False,n/a
(522) 494-2563,True,n/a
(355) 466-0399,False,n/a
(633) 833-0260,False,n/a
(770) 596-6416,True,Georgia
(555) 710-1330,False,n/a
(271) 404-2114,False,n/a
(487) 683-9481,False,n/a
(709) 741-6521,True,Newfoundland and Labrador
(688) 952-3887,False,n/a
(420) 202-6965,False,n/a
(397) 489-2796,False,n/a
(696) 824-7750,False,n/a
(360) 353-2183,True,Washington State
(604) 933-4365,True,British Columbia
(890) 719-5649,False,n/a
(485) 205-4042,False,n/a
(335) 937-5579,False,n/a
(979) 945-9564,True,Texas
(354) 676-3898,False,n/a
(474) 416-3843,False,n/a
(450) 954-8407,True,Quebec
(867) 789-5491,True,Northwest Territories/Nunavut/Yukon
(447) 780-4147,False,n/a
(941) 950-3039,True,"Sarasota, FL"
(334) 200-2285,True,Alabama
(294) 578-1186,False,n/a
(257) 990-8706,False,n/a
(401) 565-4846,True,Rhode Island
(451) 256-3812,False,n/a
(266) 482-3047,False,n/a
(465) 353-7219,False,n/a
(303) 321-6681,True,"Denver, CO"
(710) 898-6030,True,United States
(413) 787-1949,True,"Springfield, MA"
(858) 835-6200,True,California
(717) 975-9974,True,"Camp Hill, PA"
(437) 498-8022,True,Ontario
(687) 704-3338,False,n/a
(723) 468-9098,False,n/a
(753) 525-6936,False,n/a
(244) 353-0169,False,n/a
(613) 362-6933,True,Ontario
(982) 923-2627,False,n/a
(913) 201-2571,True,Kansas
(218) 268-1704,True,Minnesota
(472) 281-5690,False,n/a
(494) 820-6688,False,n/a
(811) 223-4144,False,n/a
(498) 544-8630,False,n/a
(314) 843-5790,True,"St. Louis, MO"
(434) 352-0783,True,"Appomattox, VA"
(341) 311-7637,True,California
(547) 282-6222,False,n/a
(802) 639-2894,True,Vermont
(573) 504-0342,True,Missouri
(812) 366-3515,True,Indiana
(985) 366-8113,True,Louisiana
(920) 331-2052,True,Wisconsin
(985) 335-4778,True,Louisiana
(401) 459-4596,True,Rhode Island
(896) 620-0608,False,n/a
(501) 880-3301,True,Arkansas
(365) 406-8800,True,Ontario
(416) 557-1893,True,Ontario
(583) 359-2486,False,n/a
(682) 773-3017,True,Texas
(761) 884-2461,False,n/a
(293) 354-4107,False,n/a
(461) 722-2410,False,n/a
(880) 285-3959,False,n/a
(285) 818-7933,False,n/a
(806) 918-1676,True,Texas
(498) 557-8153,False,n/a
(561) 362-8173,True,"Boca Raton, FL"
(999) 681-8687,False,n/a
(635) 772-0208,False,n/a
(781) 421-5280,True,Massachusetts
(620) 365-6536,True,"Iola, KS"
(697) 827-1688,False,n/a
(525) 315-7001,False,n/a
(344) 657-3240,False,n/a
(973) 791-4828,True,New Jersey
(561) 795-6388,True,Florida
(656) 659-5526,False,n/a
(556) 427-8650,False,n/a
(671) 383-8383,False,n/a
(402) 953-6001,True,Nebraska
(240) 509-2405,True,Maryland
(492) 463-3555,False,n/a
(674) 670-5277,False,n/a
(514) 553-1977,True,Quebec
(263) 550-9251,False,n/a
(495) 604-3347,False,n/a
(736) 981-0685,False,n/a
(694) 900-4785,False,n/a
(605) 915-0673,True,South Dakota
(538) 924-3745,False,n/a
(296) 904-9724,False,n/a
(783) 539-9551,False,n/a
(610) 237-1443,True,"Darby, PA"
(560) 719-2522,False,n/a
(201) 671-7955,True,New Jersey
(519) 694-7577,True,Ontario
(603) 422-0951,True,"Portsmouth, NH"
(728) 286-5652,False,n/a
(340) 505-5994,False,n/a
(817) 605-3501,True,Texas
(908) 389-8376,True,New Jersey
(769) 752-0779,True,Mississippi
(736) 419-4387,False,n/a
(417) 347-7867,True,"Joplin, MO"
(347) 825-1291,True,New York
(782) 897-2338,True,Nova Scotia/Prince Edward Island
(598) 485-0660,False,n/a
(410) 502-5122,True,"Baltimore, MD"
(411) 482-4100,False,n/a
(992) 342-2593,False,n/a
(541) 955-9058,True,"Grants Pass, OR"
(773) 989-4567,True,"Chicago, IL"
(915) 364-9454,True,Texas
(378) 880-6607,False,n/a
(447) 269-3013,False,n/a
(597) 574-7060,False,n/a
(694) 677-9495,False,n/a
(248) 365-1150,True,Michigan
(411) 417-8897,False,n/a
(589) 665-6674,False,n/a
(506) 765-0835,True,New Brunswick
(547) 690-2262,False,n/a
(738) 638-8135,False,n/a
(638) 450-1138,False,n/a
(868) 462-5028,True,Trinidad & Tobago
(221) 694-5572,False,n/a
(392) 693-7422,False,n/a
(632) 802-4845,False,n/a
(944) 946-1478,False,n/a
(544) 780-3676,True,n/a
(869) 539-7123,False,n/a
(728) 529-9732,False,n/a
(889) 703-0517,False,n/a
(496) 853-8181,False,n/a
(505) 636-9108,True,New Mexico
(941) 306-0802,True,"Sarasota, FL"
(657) 291-4367,True,California
(496) 281-3652,False,n/a
(668) 959-0861,False,n/a
(356) 617-0547,False,n/a
(600) 231-0886,True,Canada
(882) 378-6244,False,n/a
(499) 336-2531,False,n/a
(256) 916-1940,True,Alabama
(869) 650-0966,False,n/a
(275) 718-5050,False,n/a
(849) 433-5566,True,Dominican Republic
(315) 606-9953,True,New York
(541) 700-7445,True,Oregon
(685) 551-3856,False,n/a
(337) 817-1224,True,Louisiana
(729) 511-2194,False,n/a
(663) 892-5778,False,n/a
(278) 334-5122,False,n/a
(754) 752-6567,True,Florida
(293) 812-4185,False,n/a
(472) 425-0373,False,n/a
(639) 924-1788,True,Saskatchewan
(685) 261-4589,False,n/a
(722) 895-6064,False,n/a
(249) 511-9733,True,Ontario
(897) 990-6767,False,n/a
(620) 483-4050,True,Kansas
(553) 992-2704,False,n/a
(306) 708-8449,True,Saskatchewan
(618) 890-5342,True,Illinois
(530) 281-1284,True,California
(296) 537-2743,False,n/a
(900) 241-5089,True,n/a
(786) 977-4125,True,Florida
(932) 233-8922,False,n/a
(235) 459-2390,False,n/a
(828) 742-5447,True,North Carolina
(365) 728-4845,True,Ontario
(573) 821-2664,True,Missouri
(547) 887-6876,False,n/a
(387) 220-8011,False,n/a
(964) 726-4721,False,n/a
(768) 986-3282,False,n/a
(718) 683-4310,True,New York
(924) 410-8465,False,n/a
(221) 555-6377,False,n/a
(326) 423-4641,False,n/a
(216) 306-8367,True,Ohio
(763) 396-2717,True,Minnesota
(855) 201-6349,True,n/a
(397) 705-6649,False,n/a
(654) 315-4830,False,n/a
(781) 239-5913,True,"Wellesley, MA"
(958) 498-8344,False,n/a
(822) 849-6489,False,n/a
(513) 703-4073,True,Ohio
(954) 844-9300,True,Florida
(450) 331-7809,True,Quebec
(548) 674-5411,True,Ontario
(924) 379-0233,False,n/a
(619) 621-8816,True,California
(756) 808-5654,False,n/a
(290) 922-6670,False,n/a
(580) 681-2744,True,Oklahoma
(792) 686-5197,False,n/a
(994) 267-4427,False,n/a
(897) 784-3468,False,n/a
(479) 428-0139,True,Arkansas
(603) 882-7247,True,"Nashua, NH"
(304) 781-6961,True,"Huntington, WV"
(653) 417-6693,False,n/a
(771) 864-0435,False,n/a
(449) 508-7512,False,n/a
(799) 971-7332,False,n/a
(238) 843-4806,False,n/a
(516) 575-2438,True,New York
(300) 843-4942,False,n/a
(935) 406-6506,False,n/a
(413) 817-8945,True,Massachusetts
(410) 554-9811,True,"Baltimore, MD"
(858) 203-9121,True,California
(391) 448-4087,False,n/a
(546) 753-0906,False,n/a
(865) 571-0613,True,Tennessee
(720) 431-8196,True,Colorado
(980) 508-1098,True,North Carolina
(340) 442-6133,False,n/a
(548) 786-4467,True,Ontario
(214) 753-0657,True,Texas
(820) 746-0519,True,California
(986) 633-8110,True,Idaho
(443) 859-9991,True,Maryland
(768) 828-4964,False,n/a
(837) 628-3505,False,n/a
(614) 961-7923,True,Ohio
(575) 554-8268,True,New Mexico
(560) 335-8397,False,n/a
(821) 978-7695,False,n/a
(957) 279-8280,False,n/a
(330) 404-8687,True,Ohio
(364) 732-4221,True,Kentucky
(790) 745-5379,False,n/a
(983) 630-6382,False,n/a
(997) 916-5216,False,n/a
(604) 500-5710,True,British Columbia
(695) 484-1132,False,n/a
(922) 936-1667,False,n/a
(773) 911-1242,True,"Chicago, IL"
(645) 771-8279,False,n/a
(651) 304-7780,True,Minnesota
(465) 577-6230,False,n/a
(626) 306-2865,True,California
(981) 992-6516,False,n/a
(798) 758-9877,False,n/a
(823) 785-8939,False,n/a
(523) 833-7396,False,n/a
(881) 551-5454,False,n/a
(314) 857-4076,True,Missouri
(323) 458-7776,True,California
(585) 902-0128,True,New York
(308) 949-5308,True,Nebraska
(966) 256-3625,False,n/a
(662) 806-9999,True,Mississippi
(823) 307-1792,False,n/a
(927) 444-9486,False,n/a
(623) 653-9037,True,Arizona
(850) 782-6852,True,Florida
(385) 849-3626,True,Utah
(550) 401-1972,False,n/a
(905) 505-3895,True,Ontario
(519) 440-4987,True,Ontario
(482) 806-9265,False,n/a
(475) 474-2729,True,Connecticut
(582) 453-2848,False,n/a
(727) 967-3530,True,Florida
(977) 494-5988,False,n/a
(731) 632-8169,True,"Adamsville, TN"
(888) 532-0923,True,n/a
(251) 888-3843,True,Alabama
(771) 516-0188,False,n/a
(449) 531-3974,False,n/a
(760) 435-4026,True,"Oceanside, CA"
(708) 714-0322,True,Illinois
(283) 466-1897,True,Ohio
(971) 270-6540,True,Oregon
(632) 232-0453,False,n/a
(646) 688-9099,True,New York
(861) 641-8830,False,n/a
(912) 902-7132,True,Georgia
(855) 701-8117,True,n/a
(743) 407-4399,True,North Carolina
(411) 201-0274,False,n/a
(208) 374-7240,True,Idaho
(781) 728-8328,True,Massachusetts
(435) 749-1661,True,Utah
(365) 867-2178,True,Ontario
(364) 215-6814,True,Kentucky
(254) 863-4662,True,Texas
(440) 829-7816,True,Ohio
(845) 363-8595,True,New York
(668) 424-2333,False,n/a
(885) 567-8813,False,n/a
(499) 234-2323,False,n/a
(554) 214-0549,False,n/a
(461) 773-2783,False,n/a
(429) 263-2167,False,n/a
(460) 523-9240,False,n/a
(456) 682-4695,False,n/a
(860) 478-7810,True,Connecticut
(992) 283-8165,False,n/a
(313) 580-9603,True,Michigan
(966) 608-4176,False,n/a
(366) 518-6946,False,n/a
(447) 970-5168,False,n/a
(462) 943-4244,False,n/a
(411) 320-5758,False,n/a
(943) 565-0844,False,n/a
(355) 442-4963,False,n/a
(922) 634-7667,False,n/a
(269) 869-8270,True,Michigan
(745) 754-3117,False,n/a
(806) 649-7445,True,Texas
(419) 840-1006,True,Ohio
(885) 624-4446,False,n/a
(747) 399-4525,True,California
(211) 228-5649,False,n/a
(507) 896-4354,True,"Houston, MN"
(251) 809-0371,True,"Brewton, AL"
(937) 586-5954,True,Ohio
(410) 761-3861,True,"Glen Burnie, MD"
(233) 278-2005,False,n/a
(967) 422-5996,False,n/a
(242) 402-5909,False,n/a
(740) 669-4593,True,Ohio
(389) 487-5943,False,n/a
(826) 818-3550,False,n/a
(288) 631-1214,False,n/a
(314) 718-7377,True,Missouri
(624) 603-6332,False,n/a
(422) 382-9906,False,n/a
(563) 582-4467,True,"Dubuque, IA"
(892) 435-9124,False,n/a
(386) 240-8283,True,Florida
(398) 448-4790,False,n/a
(770) 545-1423,True,Georgia
(830) 567-7494,True,Texas
(355) 783-1225,False,n/a
(512) 317-6779,True,Texas
(322) 612-0922,False,n/a
(705) 858-0770,True,Ontario
(899) 320-1100,False,n/a
(518) 250-3621,True,New York
(392) 206-4000,False,n/a
(515) 317-4831,True,Iowa
(215) 798-5261,True,Pennsylvania
(383) 474-7054,False,n/a
(479) 763-9298,True,Arkansas
(393) 546-4333,False,n/a
(272) 506-3446,True,Pennsylvania
(254) 784-4103,True,Texas
(339) 314-5031,True,Massachusetts
(983) 279-3256,False,n/a
(648) 539-8630,False,n/a
(979) 559-5318,True,Texas
(907) 632-8996,True,Alaska
(631) 356-6747,True,New York
(225) 721-1268,True,Louisiana
(204) 666-7579,True,Manitoba
(371) 998-9978,False,n/a
(300) 673-2137,False,n/a
(366) 402-6825,False,n/a
(531) 757-8131,True,Nebraska
(360) 577-9357,True,"Longview, WA"
(957) 337-7501,False,n/a
(322) 738-7202,False,n/a
(475) 281-4161,True,Connecticut
(389) 356-4719,False,n/a
(773) 563-2488,True,"Chicago, IL"
(868) 524-8220,False,n/a
(240) 347-9266,True,Maryland
(396) 509-2107,False,n/a
(322) 881-8256,False,n/a
(371) 790-2671,False,n/a
(652) 799-9493,False,n/a
(538) 283-5051,False,n/a
(340) 529-0293,False,n/a
(852) 542-4886,False,n/a
(763) 695-9243,True,Minnesota
(530) 654-9547,True,California
(711) 453-8936,False,n/a
(472) 294-4985,False,n/a
(857) 576-8519,True,Massachusetts
(464) 552-7408,False,n/a
(766) 682-7334,False,n/a
(820) 710-9149,True,California
(475) 821-2862,True,Connecticut
(928) 738-2968,True,Arizona
(550) 468-2807,False,n/a
(563) 602-2868,True,Iowa
(548) 959-6046,True,Ontario
(549) 262-5577,False,n/a
(651) 713-4415,True,Minnesota
(436) 985-5685,False,n/a
(753) 785-3836,False,n/a
(358) 863-7115,False,n/a
(376) 270-9560,False,n/a
(388) 537-7429,False,n/a
(282) 300-6600,False,n/a
(965) 595-0259,False,n/a
(590) 724-8375,False,n/a
(698) 304-3422,False,n/a
(542) 907-3789,False,n/a
(815) 539-4605,True,"Mendota, IL"
(832) 231-2339,True,Texas
(568) 487-9566,False,n/a
(843) 444-2775,True,"Myrtle Beach, SC"
(561) 324-7084,True,Florida
(461) 872-4159,False,n/a
(469) 401-8606,True,Texas
(489) 862-0942,False,n/a
(702) 397-8030,True,"Overton, NV"
(893) 709-2797,False,n/a
(735) 410-1650,False,n/a
(211) 770-2119,False,n/a
(405) 932-4491,True,Oklahoma
(447) 720-4732,False,n/a
(611) 947-0888,False,n/a
(439) 355-1152,False,n/a
(826) 265-4649,False,n/a
(460) 648-7188,False,n/a
(332) 935-8083,True,"New York, NY"
(599) 533-4582,False,n/a
(906) 872-3496,True,Michigan
(986) 682-0824,True,Idaho
(324) 607-6603,False,n/a
(622) 294-8624,True,Canada
(564) 238-4235,True,Washington State
(676) 329-2080,False,n/a
(929) 368-3115,True,New York
(430) 613-2825,True,Texas
